DateTime,VWC10cm,Temp10cm,EC10cm,VWC27cm,Temp27cm,EC27cm,VWC62cm,Temp62cm,EC62cm,Voltage11cm,Voltage35cm
12/6/2010 16:50,0.196,0.4,0.03,0.184,1.4,0.11,0.11,3,0.01,610.8,584.5
12/6/2010 17:00,0.197,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,610.8,584.5
12/6/2010 17:10,0.198,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,610.8,584.5
12/6/2010 17:20,0.198,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,610.8,584.5
12/6/2010 17:30,0.198,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,610.8,584.5
12/6/2010 17:40,0.198,0.3,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 17:50,0.199,0.4,0.03,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 18:00,0.199,0.4,0.03,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 18:10,0.199,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,583.7
12/6/2010 18:20,0.2,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 18:30,0.2,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 18:40,0.201,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 18:50,0.201,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 19:00,0.201,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 19:10,0.202,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 19:20,0.202,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 19:30,0.202,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,611.6,584.5
12/6/2010 19:40,0.203,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 19:50,0.203,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 20:00,0.204,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 20:10,0.204,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 20:20,0.204,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,585.2
12/6/2010 20:30,0.204,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 20:40,0.204,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 20:50,0.205,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,612.3,584.5
12/6/2010 21:00,0.205,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 21:10,0.205,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,585.2
12/6/2010 21:20,0.205,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 21:30,0.206,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 21:40,0.206,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 21:50,0.206,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 22:00,0.206,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 22:10,0.206,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 22:20,0.206,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 22:30,0.206,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 22:40,0.207,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 22:50,0.207,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 23:00,0.207,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613,584.5
12/6/2010 23:10,0.207,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/6/2010 23:20,0.207,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/6/2010 23:30,0.207,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/6/2010 23:40,0.207,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/6/2010 23:50,0.207,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 0:00,0.207,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 0:10,0.207,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 0:20,0.207,0.4,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 0:30,0.208,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613.8,583.7
12/7/2010 0:40,0.207,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 0:50,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 1:00,0.208,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 1:10,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 1:20,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,613.8,583.7
12/7/2010 1:30,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 1:40,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 1:50,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,613.8,584.5
12/7/2010 2:00,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 2:10,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 2:20,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 2:30,0.208,0.4,0.05,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 2:40,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 2:50,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 3:00,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 3:10,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 3:20,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 3:30,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,614.5,584.5
12/7/2010 3:40,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 3:50,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 4:00,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 4:10,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.2,583.7
12/7/2010 4:20,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 4:30,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 4:40,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,583.7
12/7/2010 4:50,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,583.7
12/7/2010 5:00,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,583.7
12/7/2010 5:10,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.2,583.7
12/7/2010 5:20,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,583.7
12/7/2010 5:30,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 5:40,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 5:50,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,584.5
12/7/2010 6:00,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.2,584.5
12/7/2010 6:10,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 6:20,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 6:30,0.208,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,584.5
12/7/2010 6:40,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 6:50,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 7:00,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 7:10,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 7:20,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 7:30,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 7:40,0.208,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 7:50,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,615.9,583.7
12/7/2010 8:00,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 8:10,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 8:20,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 8:30,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 8:40,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,617.4,583.7
12/7/2010 8:50,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 9:00,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 9:10,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,616.7,584.5
12/7/2010 9:20,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,616.7,583.7
12/7/2010 9:30,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,617.4,583.7
12/7/2010 9:40,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,617.4,584.5
12/7/2010 9:50,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,617.4,584.5
12/7/2010 10:00,0.209,0.5,0.04,0.184,1.4,0.11,0.11,3,0.01,617.4,585.2
12/7/2010 10:10,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,617.4,584.5
12/7/2010 10:20,0.209,0.5,0.05,0.184,1.4,0.11,0.11,3,0.01,617.4,585.2
12/7/2010 10:30,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,617.4,584.5
12/7/2010 10:40,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 10:50,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,584.5
12/7/2010 11:00,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 11:10,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,584.5
12/7/2010 11:20,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 11:30,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 11:40,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 11:50,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 12:00,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.1,584.5
12/7/2010 12:10,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 12:20,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 12:30,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 12:40,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 12:50,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,619.6,585.2
12/7/2010 13:00,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 13:10,0.209,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 13:20,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 13:30,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 13:40,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 13:50,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 14:00,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 14:10,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 14:20,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 14:30,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,585.2
12/7/2010 14:40,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 14:50,0.209,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 15:00,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 15:10,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 15:20,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,585.2
12/7/2010 15:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 15:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 15:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 16:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,584.5
12/7/2010 16:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,583.7
12/7/2010 16:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,583.7
12/7/2010 16:30,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 16:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,583.7
12/7/2010 16:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.1,583.7
12/7/2010 17:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 17:10,0.21,0.7,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 17:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 17:30,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 17:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 17:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 18:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 18:10,0.21,0.7,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 18:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 18:30,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 18:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/7/2010 18:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 19:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 19:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 19:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 19:30,0.21,0.7,0.05,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 19:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 19:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 20:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 20:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,583.7
12/7/2010 20:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 20:30,0.21,0.7,0.05,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 20:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 20:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 21:00,0.21,0.7,0.05,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 21:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 21:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 21:30,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 21:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 21:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/7/2010 22:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583
12/7/2010 22:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 22:20,0.21,0.7,0.05,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 22:30,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 22:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 22:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 23:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/7/2010 23:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/7/2010 23:20,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/7/2010 23:30,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/7/2010 23:40,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/7/2010 23:50,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 0:00,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/8/2010 0:10,0.21,0.7,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/8/2010 0:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/8/2010 0:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,583.7
12/8/2010 0:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 0:50,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 1:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 1:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 1:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 1:30,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 1:40,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 1:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 2:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 2:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 2:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 2:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 2:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 2:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 3:00,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 3:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 3:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 3:30,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 3:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 3:50,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 4:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,584.5
12/8/2010 4:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,584.5
12/8/2010 4:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,584.5
12/8/2010 4:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,624,584.5
12/8/2010 4:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,584.5
12/8/2010 4:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,623.3,583.7
12/8/2010 5:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 5:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,584.5
12/8/2010 5:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 5:30,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,622.5,583.7
12/8/2010 5:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,584.5
12/8/2010 5:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,621.8,584.5
12/8/2010 6:00,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/8/2010 6:10,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,621.1,583.7
12/8/2010 6:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,620.3,583.7
12/8/2010 6:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,584.5
12/8/2010 6:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,619.6,584.5
12/8/2010 6:50,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,618.9,583.7
12/8/2010 7:00,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,618.1,583.7
12/8/2010 7:10,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,618.1,584.5
12/8/2010 7:20,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,616.7,583.7
12/8/2010 7:30,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,615.9,583.7
12/8/2010 7:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,615.9,584.5
12/8/2010 7:50,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,615.2,584.5
12/8/2010 8:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,614.5,583.7
12/8/2010 8:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,613.8,584.5
12/8/2010 8:20,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,612.3,583.7
12/8/2010 8:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,612.3,584.5
12/8/2010 8:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,610.8,584.5
12/8/2010 8:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,610.1,584.5
12/8/2010 9:00,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,609.4,584.5
12/8/2010 9:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,608.6,584.5
12/8/2010 9:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,607.9,584.5
12/8/2010 9:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,607.9,584.5
12/8/2010 9:40,0.21,0.6,0.05,0.184,1.5,0.11,0.11,3,0.01,606.4,584.5
12/8/2010 9:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,606.4,584.5
12/8/2010 10:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,605.7,585.2
12/8/2010 10:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,605,584.5
12/8/2010 10:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,604.2,585.2
12/8/2010 10:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,603.5,585.2
12/8/2010 10:40,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,603.5,585.2
12/8/2010 10:50,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,604.2,585.2
12/8/2010 11:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,603.5,585.2
12/8/2010 11:10,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,585.2
12/8/2010 11:20,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,585.2
12/8/2010 11:30,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,584.5
12/8/2010 11:40,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,584.5
12/8/2010 11:50,0.21,0.5,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,585.2
12/8/2010 12:00,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,584.5
12/8/2010 12:10,0.21,0.5,0.05,0.184,1.5,0.11,0.11,3,0.01,602.8,585.2
12/8/2010 12:20,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,585.2
12/8/2010 12:30,0.21,0.6,0.04,0.184,1.5,0.11,0.11,3,0.01,602.8,585.2
